ticket,item,id_producto,producto,fecha_venta,cantidad,id_tamaño,tamaño,precio_unitario,costo_unitario,tipo_calzado,id_local,local,tipo_local,id_ciudad,ciudad,total_venta,total_costo,año,mes
41292,1,C001,COMFORT VERONA,18/10/2020,1,25N,25 NORMAL,1296,393,CABALLERO,18,LORETO,PREMIUM,PUE,PUEBLA,1296,393,2020,10-oct
41699,1,C001,COMFORT VERONA,21/10/2020,1,22N,22 NORMAL,1296,393,CABALLERO,13,ANDARES,PREMIUM,GDL,GUADALAJARA,1296,393,2020,10-oct
43007,1,C001,COMFORT VERONA,04/11/2020,1,30N,30 NORMAL,1296,393,CABALLERO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2020,11-nov
44225,1,C001,COMFORT VERONA,15/11/2020,1,28M,28 Y MEDIO,1296,393,CABALLERO,13,ANDARES,PREMIUM,GDL,GUADALAJARA,1296,393,2020,11-nov
44557,1,C001,COMFORT VERONA,17/11/2020,1,26M,26 Y MEDIO,1296,393,CABALLERO,18,LORETO,PREMIUM,PUE,PUEBLA,1296,393,2020,11-nov
44867,1,C001,COMFORT VERONA,20/11/2020,1,19N,19 NORMAL,1296,393,CABALLERO,13,ANDARES,PREMIUM,GDL,GUADALAJARA,1296,393,2020,11-nov
45128,1,C001,COMFORT VERONA,22/11/2020,1,28N,28 NORMAL,1296,393,CABALLERO,13,ANDARES,PREMIUM,GDL,GUADALAJARA,1296,393,2020,11-nov
46549,1,C001,COMFORT VERONA,05/12/2020,1,29M,29 Y MEDIO,1296,393,CABALLERO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2020,12-dic
48288,1,C001,COMFORT VERONA,16/12/2020,1,25N,25 NORMAL,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2020,12-dic
49032,1,C001,COMFORT VERONA,23/12/2020,1,26N,26 NORMAL,1296,393,CABALLERO,13,ANDARES,PREMIUM,GDL,GUADALAJARA,1296,393,2020,12-dic
49125,1,C001,COMFORT VERONA,23/12/2020,1,29N,29 NORMAL,1296,393,CABALLERO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2020,12-dic
49671,1,C001,COMFORT VERONA,29/12/2020,1,26N,26 NORMAL,1296,393,CABALLERO,18,LORETO,PREMIUM,PUE,PUEBLA,1296,393,2020,12-dic
50103,1,C001,COMFORT VERONA,02/01/2021,1,29N,29 NORMAL,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,01-ene
50635,1,C001,COMFORT VERONA,06/01/2021,1,26N,26 NORMAL,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,01-ene
50676,1,C001,COMFORT VERONA,06/01/2021,1,26M,26 Y MEDIO,1296,393,CABALLERO,18,LORETO,PREMIUM,PUE,PUEBLA,1296,393,2021,01-ene
50772,1,C001,COMFORT VERONA,07/01/2021,1,24N,24 NORMAL,1296,393,CABALLERO,3,ESFERA,PREMIUM,MTY,MONTERREY,1296,393,2021,01-ene
51073,1,C001,COMFORT VERONA,10/01/2021,1,28N,28 NORMAL,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,01-ene
52371,1,C001,COMFORT VERONA,22/01/2021,1,22M,22 Y MEDIO,1296,393,CABALLERO,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,1296,393,2021,01-ene
52984,1,C001,COMFORT VERONA,27/01/2021,1,30N,30 NORMAL,1296,393,CABALLERO,18,LORETO,PREMIUM,PUE,PUEBLA,1296,393,2021,01-ene
53334,1,C001,COMFORT VERONA,29/01/2021,1,28N,28 NORMAL,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,01-ene
54273,1,C001,COMFORT VERONA,05/02/2021,1,30M,30 Y MEDIO,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,02-feb
54509,1,C001,COMFORT VERONA,06/02/2021,1,23M,23 Y MEDIO,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,02-feb
54855,1,C001,COMFORT VERONA,10/02/2021,1,30N,30 NORMAL,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,02-feb
56166,2,C001,COMFORT VERONA,20/02/2021,1,19N,19 NORMAL,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,02-feb
56936,1,C001,COMFORT VERONA,27/02/2021,1,28N,28 NORMAL,1296,393,CABALLERO,3,ESFERA,PREMIUM,MTY,MONTERREY,1296,393,2021,02-feb
57398,1,C001,COMFORT VERONA,03/03/2021,1,28N,28 NORMAL,1296,393,CABALLERO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,03-mar
57768,1,C001,COMFORT VERONA,05/03/2021,1,18N,18 NORMAL,1296,393,CABALLERO,3,ESFERA,PREMIUM,MTY,MONTERREY,1296,393,2021,03-mar
58232,1,C001,COMFORT VERONA,09/03/2021,1,20N,20 NORMAL,1296,393,CABALLERO,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,1296,393,2021,03-mar
58341,1,C001,COMFORT VERONA,09/03/2021,1,19M,19 Y MEDIO,1296,393,CABALLERO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,03-mar
59977,1,C001,COMFORT VERONA,25/03/2021,1,24N,24 NORMAL,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,03-mar
60007,1,C001,COMFORT VERONA,26/03/2021,1,27N,27 NORMAL,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,03-mar
60250,1,C001,COMFORT VERONA,28/03/2021,1,25M,25 Y MEDIO,1296,393,CABALLERO,13,ANDARES,PREMIUM,GDL,GUADALAJARA,1296,393,2021,03-mar
60414,2,C001,COMFORT VERONA,29/03/2021,1,27M,27 Y MEDIO,1296,393,CABALLERO,18,LORETO,PREMIUM,PUE,PUEBLA,1296,393,2021,03-mar
61366,1,C001,COMFORT VERONA,06/04/2021,1,20M,20 Y MEDIO,1296,393,CABALLERO,18,LORETO,PREMIUM,PUE,PUEBLA,1296,393,2021,04-abr
62643,1,C001,COMFORT VERONA,17/04/2021,1,18N,18 NORMAL,1296,393,CABALLERO,3,ESFERA,PREMIUM,MTY,MONTERREY,1296,393,2021,04-abr
62987,1,C001,COMFORT VERONA,19/04/2021,1,29N,29 NORMAL,1296,393,CABALLERO,3,ESFERA,PREMIUM,MTY,MONTERREY,1296,393,2021,04-abr
63228,1,C001,COMFORT VERONA,20/04/2021,1,18M,18 Y MEDIO,1296,393,CABALLERO,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,1296,393,2021,04-abr
64318,1,C001,COMFORT VERONA,30/04/2021,1,30N,30 NORMAL,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,04-abr
64336,1,C001,COMFORT VERONA,30/04/2021,1,27M,27 Y MEDIO,1296,393,CABALLERO,18,LORETO,PREMIUM,PUE,PUEBLA,1296,393,2021,04-abr
64583,1,C001,COMFORT VERONA,02/05/2021,1,27N,27 NORMAL,1296,393,CABALLERO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,05-may
64836,1,C001,COMFORT VERONA,05/05/2021,1,22M,22 Y MEDIO,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,05-may
65306,1,C001,COMFORT VERONA,09/05/2021,1,25N,25 NORMAL,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,05-may
65537,2,C001,COMFORT VERONA,11/05/2021,1,30N,30 NORMAL,1296,393,CABALLERO,3,ESFERA,PREMIUM,MTY,MONTERREY,1296,393,2021,05-may
65686,1,C001,COMFORT VERONA,13/05/2021,1,22N,22 NORMAL,1296,393,CABALLERO,13,ANDARES,PREMIUM,GDL,GUADALAJARA,1296,393,2021,05-may
65958,1,C001,COMFORT VERONA,16/05/2021,1,23N,23 NORMAL,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,05-may
65969,1,C001,COMFORT VERONA,16/05/2021,1,29M,29 Y MEDIO,1296,393,CABALLERO,3,ESFERA,PREMIUM,MTY,MONTERREY,1296,393,2021,05-may
66164,1,C001,COMFORT VERONA,17/05/2021,1,19N,19 NORMAL,1296,393,CABALLERO,18,LORETO,PREMIUM,PUE,PUEBLA,1296,393,2021,05-may
66396,1,C001,COMFORT VERONA,19/05/2021,1,25N,25 NORMAL,1296,393,CABALLERO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,05-may
66620,1,C001,COMFORT VERONA,22/05/2021,1,23N,23 NORMAL,1296,393,CABALLERO,13,ANDARES,PREMIUM,GDL,GUADALAJARA,1296,393,2021,05-may
67126,1,C001,COMFORT VERONA,25/05/2021,1,20M,20 Y MEDIO,1296,393,CABALLERO,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,1296,393,2021,05-may
67755,1,C001,COMFORT VERONA,31/05/2021,1,22N,22 NORMAL,1296,393,CABALLERO,18,LORETO,PREMIUM,PUE,PUEBLA,1296,393,2021,05-may
67841,1,C001,COMFORT VERONA,01/06/2021,1,29N,29 NORMAL,1296,393,CABALLERO,3,ESFERA,PREMIUM,MTY,MONTERREY,1296,393,2021,06-jun
68050,1,C001,COMFORT VERONA,03/06/2021,1,28M,28 Y MEDIO,1296,393,CABALLERO,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,1296,393,2021,06-jun
68835,1,C001,COMFORT VERONA,08/06/2021,1,21N,21 NORMAL,1296,393,CABALLERO,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,1296,393,2021,06-jun
68840,1,C001,COMFORT VERONA,08/06/2021,1,27N,27 NORMAL,1296,393,CABALLERO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,06-jun
69215,1,C001,COMFORT VERONA,12/06/2021,1,28N,28 NORMAL,1296,393,CABALLERO,13,ANDARES,PREMIUM,GDL,GUADALAJARA,1296,393,2021,06-jun
69523,1,C001,COMFORT VERONA,14/06/2021,1,26N,26 NORMAL,1296,393,CABALLERO,18,LORETO,PREMIUM,PUE,PUEBLA,1296,393,2021,06-jun
69768,1,C001,COMFORT VERONA,17/06/2021,1,29N,29 NORMAL,1296,393,CABALLERO,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,1296,393,2021,06-jun
70363,1,C001,COMFORT VERONA,23/06/2021,1,20M,20 Y MEDIO,1296,393,CABALLERO,18,LORETO,PREMIUM,PUE,PUEBLA,1296,393,2021,06-jun
71086,1,C001,COMFORT VERONA,30/06/2021,1,30N,30 NORMAL,1296,393,CABALLERO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,06-jun
72157,1,C001,COMFORT VERONA,08/07/2021,1,29N,29 NORMAL,1296,393,CABALLERO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,07-jul
72347,1,C001,COMFORT VERONA,10/07/2021,1,24N,24 NORMAL,1296,393,CABALLERO,13,ANDARES,PREMIUM,GDL,GUADALAJARA,1296,393,2021,07-jul
74458,1,C001,COMFORT VERONA,23/07/2021,1,30M,30 Y MEDIO,1296,393,CABALLERO,3,ESFERA,PREMIUM,MTY,MONTERREY,1296,393,2021,07-jul
75286,1,C001,COMFORT VERONA,31/07/2021,1,24N,24 NORMAL,1296,393,CABALLERO,18,LORETO,PREMIUM,PUE,PUEBLA,1296,393,2021,07-jul
75827,1,C001,COMFORT VERONA,06/08/2021,1,24M,24 Y MEDIO,1296,393,CABALLERO,3,ESFERA,PREMIUM,MTY,MONTERREY,1296,393,2021,08-ago
76925,1,C001,COMFORT VERONA,14/08/2021,1,28N,28 NORMAL,1296,393,CABALLERO,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,1296,393,2021,08-ago
77034,1,C001,COMFORT VERONA,14/08/2021,1,27N,27 NORMAL,1296,393,CABALLERO,13,ANDARES,PREMIUM,GDL,GUADALAJARA,1296,393,2021,08-ago
77498,1,C001,COMFORT VERONA,18/08/2021,1,23N,23 NORMAL,1296,393,CABALLERO,3,ESFERA,PREMIUM,MTY,MONTERREY,1296,393,2021,08-ago
77565,1,C001,COMFORT VERONA,19/08/2021,1,29M,29 Y MEDIO,1296,393,CABALLERO,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,1296,393,2021,08-ago
77909,1,C001,COMFORT VERONA,22/08/2021,1,30N,30 NORMAL,1296,393,CABALLERO,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,1296,393,2021,08-ago
78238,1,C001,COMFORT VERONA,24/08/2021,1,30M,30 Y MEDIO,1296,393,CABALLERO,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,1296,393,2021,08-ago
78383,1,C001,COMFORT VERONA,26/08/2021,1,21M,21 Y MEDIO,1296,393,CABALLERO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,08-ago
78891,2,C001,COMFORT VERONA,29/08/2021,1,20M,20 Y MEDIO,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,08-ago
79397,1,C001,COMFORT VERONA,02/09/2021,1,27N,27 NORMAL,1296,393,CABALLERO,18,LORETO,PREMIUM,PUE,PUEBLA,1296,393,2021,09-sep
79661,1,C001,COMFORT VERONA,05/09/2021,1,23M,23 Y MEDIO,1296,393,CABALLERO,3,ESFERA,PREMIUM,MTY,MONTERREY,1296,393,2021,09-sep
81544,1,C001,COMFORT VERONA,22/09/2021,1,23N,23 NORMAL,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,09-sep
82509,1,C001,COMFORT VERONA,01/10/2021,1,18M,18 Y MEDIO,1296,393,CABALLERO,18,LORETO,PREMIUM,PUE,PUEBLA,1296,393,2021,10-oct
83898,1,C001,COMFORT VERONA,13/10/2021,1,19M,19 Y MEDIO,1296,393,CABALLERO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,10-oct
84086,1,C001,COMFORT VERONA,15/10/2021,1,26N,26 NORMAL,1296,393,CABALLERO,18,LORETO,PREMIUM,PUE,PUEBLA,1296,393,2021,10-oct
84635,1,C001,COMFORT VERONA,22/10/2021,1,26N,26 NORMAL,1296,393,CABALLERO,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,1296,393,2021,10-oct
85656,1,C001,COMFORT VERONA,04/11/2021,1,26M,26 Y MEDIO,1296,393,CABALLERO,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,1296,393,2021,11-nov
86262,1,C001,COMFORT VERONA,10/11/2021,1,25M,25 Y MEDIO,1296,393,CABALLERO,3,ESFERA,PREMIUM,MTY,MONTERREY,1296,393,2021,11-nov
87044,1,C001,COMFORT VERONA,18/11/2021,1,22N,22 NORMAL,1296,393,CABALLERO,13,ANDARES,PREMIUM,GDL,GUADALAJARA,1296,393,2021,11-nov
87452,1,C001,COMFORT VERONA,20/11/2021,1,20M,20 Y MEDIO,1296,393,CABALLERO,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,1296,393,2021,11-nov
87555,1,C001,COMFORT VERONA,22/11/2021,1,22M,22 Y MEDIO,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,11-nov
88450,1,C001,COMFORT VERONA,29/11/2021,1,28M,28 Y MEDIO,1296,393,CABALLERO,3,ESFERA,PREMIUM,MTY,MONTERREY,1296,393,2021,11-nov
89266,1,C001,COMFORT VERONA,06/12/2021,1,27M,27 Y MEDIO,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,12-dic
89439,1,C001,COMFORT VERONA,07/12/2021,1,28M,28 Y MEDIO,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,12-dic
89611,1,C001,COMFORT VERONA,10/12/2021,1,21N,21 NORMAL,1296,393,CABALLERO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,12-dic
90275,1,C001,COMFORT VERONA,14/12/2021,1,27N,27 NORMAL,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,12-dic
93181,1,C001,COMFORT VERONA,15/12/2021,1,22N,22 NORMAL,1296,393,CABALLERO,3,ESFERA,PREMIUM,MTY,MONTERREY,1296,393,2021,12-dic
94587,1,C001,COMFORT VERONA,23/12/2021,1,30N,30 NORMAL,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,12-dic
95273,1,C001,COMFORT VERONA,28/12/2021,1,23N,23 NORMAL,1296,393,CABALLERO,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,12-dic
93754,1,C001,COMFORT VERONA,28/12/2021,1,26M,26 Y MEDIO,1296,393,CABALLERO,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,1296,393,2021,12-dic
93649,1,C001,COMFORT VERONA,28/12/2021,1,24M,24 Y MEDIO,1296,393,CABALLERO,3,ESFERA,PREMIUM,MTY,MONTERREY,1296,393,2021,12-dic
90712,2,C001,COMFORT VERONA,31/12/2021,1,22M,22 Y MEDIO,1296,393,CABALLERO,3,ESFERA,PREMIUM,MTY,MONTERREY,1296,393,2021,12-dic
10455,2,C001,COMFORT VERONA,05/01/2020,1,27M,27 Y MEDIO,1507,393,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,01-ene
11195,1,C001,COMFORT VERONA,13/01/2020,1,25N,25 NORMAL,1507,393,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1507,393,2020,01-ene
11247,1,C001,COMFORT VERONA,13/01/2020,1,28M,28 Y MEDIO,1507,393,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,01-ene
11331,1,C001,COMFORT VERONA,14/01/2020,1,21N,21 NORMAL,1507,393,CABALLERO,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,01-ene
11579,2,C001,COMFORT VERONA,16/01/2020,1,26N,26 NORMAL,1507,393,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,01-ene
11821,1,C001,COMFORT VERONA,19/01/2020,1,29M,29 Y MEDIO,1507,393,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1507,393,2020,01-ene
11975,1,C001,COMFORT VERONA,21/01/2020,1,30N,30 NORMAL,1507,393,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,01-ene
12804,1,C001,COMFORT VERONA,30/01/2020,1,29M,29 Y MEDIO,1507,393,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,01-ene
13266,1,C001,COMFORT VERONA,03/02/2020,1,21N,21 NORMAL,1507,393,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,02-feb
13825,1,C001,COMFORT VERONA,07/02/2020,1,29M,29 Y MEDIO,1507,393,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1507,393,2020,02-feb
14269,1,C001,COMFORT VERONA,13/02/2020,1,30N,30 NORMAL,1507,393,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1507,393,2020,02-feb
14694,1,C001,COMFORT VERONA,16/02/2020,1,19M,19 Y MEDIO,1507,393,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1507,393,2020,02-feb
15226,1,C001,COMFORT VERONA,22/02/2020,1,24M,24 Y MEDIO,1507,393,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1507,393,2020,02-feb
16129,2,C001,COMFORT VERONA,29/02/2020,1,30N,30 NORMAL,1507,393,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1507,393,2020,02-feb
16209,1,C001,COMFORT VERONA,01/03/2020,1,20M,20 Y MEDIO,1507,393,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1507,393,2020,03-mar
16595,1,C001,COMFORT VERONA,03/03/2020,1,28M,28 Y MEDIO,1507,393,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1507,393,2020,03-mar
16744,1,C001,COMFORT VERONA,05/03/2020,1,21N,21 NORMAL,1507,393,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1507,393,2020,03-mar
16999,1,C001,COMFORT VERONA,06/03/2020,1,28N,28 NORMAL,1507,393,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1507,393,2020,03-mar
17961,2,C001,COMFORT VERONA,13/03/2020,1,30N,30 NORMAL,1507,393,CABALLERO,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,03-mar
18111,1,C001,COMFORT VERONA,15/03/2020,1,20M,20 Y MEDIO,1507,393,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1507,393,2020,03-mar
18550,1,C001,COMFORT VERONA,18/03/2020,1,27N,27 NORMAL,1507,393,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,03-mar
18688,1,C001,COMFORT VERONA,19/03/2020,1,18N,18 NORMAL,1507,393,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1507,393,2020,03-mar
18874,1,C001,COMFORT VERONA,20/03/2020,1,24M,24 Y MEDIO,1507,393,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1507,393,2020,03-mar
19491,1,C001,COMFORT VERONA,27/03/2020,1,26M,26 Y MEDIO,1507,393,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1507,393,2020,03-mar
19582,1,C001,COMFORT VERONA,28/03/2020,1,27M,27 Y MEDIO,1507,393,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,03-mar
19892,1,C001,COMFORT VERONA,01/04/2020,1,22N,22 NORMAL,1507,393,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1507,393,2020,04-abr
20181,1,C001,COMFORT VERONA,03/04/2020,1,27M,27 Y MEDIO,1507,393,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,04-abr
20371,1,C001,COMFORT VERONA,05/04/2020,1,30M,30 Y MEDIO,1507,393,CABALLERO,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,04-abr
20535,1,C001,COMFORT VERONA,06/04/2020,1,24M,24 Y MEDIO,1507,393,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1507,393,2020,04-abr
20806,1,C001,COMFORT VERONA,09/04/2020,1,28M,28 Y MEDIO,1507,393,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1507,393,2020,04-abr
20978,1,C001,COMFORT VERONA,12/04/2020,1,21M,21 Y MEDIO,1507,393,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,04-abr
21446,1,C001,COMFORT VERONA,16/04/2020,1,21N,21 NORMAL,1507,393,CABALLERO,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,04-abr
21970,1,C001,COMFORT VERONA,22/04/2020,1,29M,29 Y MEDIO,1507,393,CABALLERO,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,1507,393,2020,04-abr
22817,1,C001,COMFORT VERONA,02/05/2020,1,28M,28 Y MEDIO,1507,393,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1507,393,2020,05-may
22853,1,C001,COMFORT VERONA,02/05/2020,1,22N,22 NORMAL,1507,393,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,05-may
23913,1,C001,COMFORT VERONA,11/05/2020,1,25M,25 Y MEDIO,1507,393,CABALLERO,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,1507,393,2020,05-may
23978,1,C001,COMFORT VERONA,12/05/2020,1,25N,25 NORMAL,1507,393,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1507,393,2020,05-may
24243,1,C001,COMFORT VERONA,14/05/2020,1,25N,25 NORMAL,1507,393,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1507,393,2020,05-may
24390,1,C001,COMFORT VERONA,16/05/2020,1,19M,19 Y MEDIO,1507,393,CABALLERO,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,1507,393,2020,05-may
24627,1,C001,COMFORT VERONA,19/05/2020,1,22N,22 NORMAL,1507,393,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,05-may
24627,2,C001,COMFORT VERONA,19/05/2020,1,29M,29 Y MEDIO,1507,393,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,05-may
24716,1,C001,COMFORT VERONA,20/05/2020,1,23M,23 Y MEDIO,1507,393,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1507,393,2020,05-may
24817,1,C001,COMFORT VERONA,21/05/2020,1,29N,29 NORMAL,1507,393,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,05-may
24886,1,C001,COMFORT VERONA,22/05/2020,1,25M,25 Y MEDIO,1507,393,CABALLERO,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,1507,393,2020,05-may
26159,1,C001,COMFORT VERONA,02/06/2020,1,18M,18 Y MEDIO,1507,393,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1507,393,2020,06-jun
26330,1,C001,COMFORT VERONA,03/06/2020,1,25N,25 NORMAL,1507,393,CABALLERO,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,06-jun
27047,1,C001,COMFORT VERONA,10/06/2020,1,30N,30 NORMAL,1507,393,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1507,393,2020,06-jun
28960,1,C001,COMFORT VERONA,29/06/2020,1,27M,27 Y MEDIO,1507,393,CABALLERO,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1507,393,2020,06-jun
29192,1,C001,COMFORT VERONA,30/06/2020,1,23N,23 NORMAL,1507,393,CABALLERO,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,1507,393,2020,06-jun
